time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,-0.135011576744,-1.22848538657,17.3145061575,0.0102527641995,6.2668991377,0.0,-0.130863098031,-0.89910304544,4.49600598721,0.0769798136687,0.0120697167115,0.0,430.2408986820473,431.00330735729614,431.65112130748423,431.81462563356337
2.820000000000002,-0.142547028504,-1.28224906758,17.5863225988,0.0148019405315,6.26707309376,0.0,-0.120380235237,-0.892582311551,4.56428506622,0.073393393945,-0.0306520160014,0.0,448.0341299542133,444.5467634729398,445.44340760585584,445.1545075045844
2.880000000000002,-0.1494835476,-1.33556819746,17.8600092232,0.0194592670606,6.26489794866,0.0,-0.110665915429,-0.884334099734,4.55863433028,0.0849600331469,-0.0508494123839,0.0,423.1228769380089,421.3794961814428,422.3061101928197,423.30783418151776
2.940000000000002,-0.155868300835,-1.38838882422,18.1294862518,0.0246855763875,6.26196240014,0.0,-0.101947423962,-0.875999064956,4.42447087789,0.0910804199972,-0.0453334474246,0.0,375.9645662809263,376.4967433822462,378.4704695786764,379.0668724423515
3.000000000000002,-0.161556462255,-1.44047832552,18.3971385184,0.0298214501696,6.26002903536,0.0,-0.0874434839216,-0.859806311161,4.49699257841,0.0714205853957,-0.0141231972089,0.0,445.2056959358341,447.7517042902692,447.31973949351595,445.7215941655041
3.0600000000000023,-0.1663858814,-1.49155648105,18.6672709877,0.0337981433205,6.25861374185,0.0,-0.0734523715632,-0.842431542329,4.50738326111,0.0532471670817,-0.060222753191,0.0,429.78882323606786,425.862789208103,427.33212059968247,425.7833596652296
3.1200000000000023,-0.170345273719,-1.54153073916,18.937834352,0.037033682996,6.25490089429,0.0,-0.0582060440477,-0.823093441569,4.51137336161,0.0552487436771,-0.0654204021598,0.0,425.3400759315904,424.8917025070853,425.17327274096215,425.3468119192058
3.1800000000000024,-0.173260009696,-1.5902035148,19.2108388217,0.0401955649683,6.25181454539,0.0,-0.0386233063325,-0.799021640085,4.588460224,0.0470366751656,-0.0325106486483,0.0,448.4593739828467,451.1228547872837,447.86924652445384,447.2025407484274
3.2400000000000024,-0.174880593274,-1.63728859976,19.4904656703,0.0428020455719,6.24947400994,0.0,-0.0151864214053,-0.770205416429,4.73184431531,0.035057035351,-0.0569981180274,0.0,471.0386995485739,469.1401966292112,469.455795182057,468.5261677604261
3.3000000000000025,-0.17496856846,-1.68250304025,19.7806923798,0.0446235931486,6.24569843589,0.0,0.0126448634818,-0.736740787212,4.94148320589,0.0187487497711,-0.078700630837,0.0,491.08188751903504,489.4666326826846,490.467298870036,489.254674532194
3.3600000000000025,-0.173489082719,-1.72590105151,20.0783200893,0.0457733866741,6.24108753989,0.0,0.0370981257003,-0.709754720616,4.97925547699,0.0199794905244,-0.0733814226939,0.0,440.17365300310695,440.6089410685977,439.7218915902706,439.82380715927627
3.4200000000000026,-0.170444056993,-1.76764277172,20.3785141692,0.0467243598797,6.23712254971,0.0,0.0647858991187,-0.681535937514,5.0269822095,0.00594981108189,-0.0544725614585,0.0,443.13005592597534,444.6785327500713,443.94457578243987,442.7916647074345
3.4800000000000026,-0.165722645434,-1.80773170912,20.6803498084,0.0468846581204,6.2341607503,0.0,0.0928672301996,-0.654731634707,5.03415217106,-0.00485874994004,-0.0407234063843,0.0,431.23394224957184,432.3923065344915,430.882840906579,429.9679382940261
